12,16.3,227.1,60.9333,44.2667,240.0333,37.3333,13.4333,29.6667,123.6667,10.4333,11.4,33.2667,45.3667,143.0667,41.6,54.9,71.2,59.4667,42.5333,9.8333,67.8667,13.4333,48.8333,9.5,32.8333,19.8333,18.6,10.3333,33.2667,12.6,23.0333,26.4,10.1667,20.2,76.1,23.3,13.2333,21.4333,40.2667,17.9,71.7,88.6333,106.5333,85.9667,48.0667,48.8333,40.4667,29.0,169.5,51.8,46.8333,40.6667,32.6667,78.2667,43.9,34.7,31.8667,65.6667,52.2333,34.6667,141.1667,6.7667,7.2667,44.7,7.2333,7.2667,6.5667,6.2,71.2667,42.8,7.0667,5.9333,6.7667,77.4667,6.9667,6.8,7.4,52.8667,7.1,7.2333
13,15.7667,117.0667,114.3333,69.4,40.4,38.4,49.7,29.4,35.1667,26.0,17.0,34.2333,102.7,21.9333,32.8,35.3667,24.6,71.5667,134.5667,84.3,12.2,30.6667,32.3,35.7333,31.3333,19.2333,31.3,11.5667,57.3,17.7333,9.3667,21.5333,24.9667,42.9667,32.0667,65.0333,6.1333,33.0333,38.3667,27.4,102.1333,114.8,142.9333,59.3667,57.2667,52.6333,57.6,63.2,85.4333,56.5333,38.4667,65.6,109.9667,68.2,52.0667,56.0,108.4333,55.4667,50.1,107.5,51.1667,7.0667,6.7333,7.0667,7.1667,7.4,122.2333,38.9667,76.1667,43.6,6.2667,5.8,7.1333,92.8667,6.5,77.2667,41.0,189.4667,7.1,6.8
14,10.4,123.6333,66.8333,221.0333,66.3,72.4667,39.9333,35.0667,89.2667,9.9667,12.1667,35.6333,69.4667,202.0,34.1333,184.8333,10.0667,74.8333,149.5,31.3,30.4333,34.6,28.0667,47.0,10.1333,14.4333,14.8333,12.2333,19.8333,37.4667,19.5667,15.9667,41.4667,27.6667,50.6333,24.0333,58.3667,61.5333,57.6,26.5333,66.1667,42.7333,77.8,47.6,83.0,40.6,40.4333,98.8667,56.5333,53.9667,46.9333,43.3667,82.6,45.9,49.9667,61.1333,83.7,63.8,62.7,173.6,7.3333,47.1667,39.5,39.2,6.9667,7.4333,6.9,6.5,74.9,6.8667,6.7,6.8,131.4667,40.3333,7.0333,7.4667,7.4667,37.9333,7.2667,6.7333
15,39.6,79.2333,29.9,76.6333,70.4333,39.4667,39.0333,74.1667,137.8,10.5333,17.3667,10.1333,48.6,145.8667,126.2,13.2667,156.3,37.4333,132.4333,23.0333,9.5333,21.1,128.5,102.6667,10.1667,11.8,134.6667,48.6667,21.3667,15.7667,40.0333,25.4667,16.9,35.6667,78.6333,29.5333,70.5333,46.8333,97.3667,17.8333,70.5333,39.2667,51.0667,51.8,48.1,145.9667,69.3333,36.9,67.0,58.2,39.6,47.3333,73.2,100.8667,65.7333,66.5,44.0,48.0667,99.1,85.1333,49.5667,6.8,42.9,194.9,6.7667,37.3667,60.8333,6.8,119.5333,58.8,6.0,5.9667,59.4333,68.8333,7.0333,151.0667,6.5333,61.2333,6.8,6.7667
16,11.5667,20.6333,60.4,53.4333,69.8333,38.2667,15.6333,22.7333,30.2667,34.1667,11.4667,36.3667,52.2333,30.2,55.9667,36.6,10.5667,27.4,187.7,22.2667,9.9667,11.5333,22.9,35.9667,6.6,37.6667,14.1,46.1333,49.1,79.2333,19.1,9.3,34.0,33.6333,31.0,31.1333,84.7,43.6,50.4333,18.5667,89.9667,89.3667,71.0333,46.2333,61.0,63.5667,114.1,103.1,72.6,61.2667,40.3667,50.1667,42.7,73.7,63.1667,110.3667,70.2333,54.8333,96.5,145.6,37.3333,65.9,51.2333,39.9,73.5333,128.4,6.7333,38.7333,37.4,38.1,7.0667,7.0,6.8333,38.7333,56.1,6.7333,5.7667,170.1333,6.5,52.7
17,17.2,13.7333,130.2667,84.5,35.2667,39.2333,51.3,22.6333,32.3667,10.9667,12.2333,34.3667,81.5333,70.1333,37.4667,234.7,177.0667,62.8333,209.3667,124.1667,9.8667,22.9,29.0667,54.3667,39.0333,50.1333,27.6667,12.6,27.0,10.6,93.3667,34.2,34.9,52.1333,77.2333,10.0,35.1667,33.3333,118.7,83.8,58.0,53.3,64.8,46.4,35.1667,119.6333,77.1667,135.8,105.2667,55.8333,81.3667,50.2667,93.0333,48.3,46.2667,63.4667,115.8667,71.7,64.4667,99.4333,47.2,95.7,44.4667,6.7,35.0667,149.5,6.8333,38.9333,46.5333,56.2,6.4333,68.2,7.1333,43.0667,42.5,6.8333,7.1,68.2667,87.7,36.8
18,19.7333,79.3667,30.0333,50.0667,82.9667,34.9,12.1667,66.4,124.2333,10.2667,32.7667,15.2333,18.8333,52.3,74.0,33.7667,9.4667,30.9667,46.5333,19.5333,8.7333,13.5,27.7667,44.8,33.2667,39.8667,50.2333,201.5,21.3667,17.9667,17.3333,83.4,38.5667,31.9333,32.2667,16.5,101.5333,21.8667,18.6667,19.7333,47.2667,94.5333,108.6333,65.9333,55.6,121.0667,50.5,73.3,105.2,155.8667,53.7667,117.2667,26.5667,51.5,46.9667,58.8667,39.7,38.1,91.5333,35.1667,57.3,53.1,83.1333,94.0,177.3667,38.3,76.4,52.9667,121.5,63.1667,62.5333,51.6,88.5,153.4667,155.5333,34.0333,96.8,48.6667,89.5667,6.5667
19,12.3667,105.8,26.0,87.1667,55.3333,29.4333,8.8333,32.8333,23.8333,24.6,51.0333,32.2,45.5333,15.4333,23.6333,53.9,16.4333,25.8333,57.4333,12.4667,39.5,20.5333,54.7,143.2333,9.6333,39.1333,22.8,65.5,21.1667,11.1,10.1,104.0,64.3333,69.8333,80.1333,64.0333,6.4333,23.7333,97.2333,26.3,48.0,41.2,100.9,59.6667,41.6,37.8667,43.5,115.3333,240.0333,62.1667,160.1333,39.0667,172.1,56.9667,63.6667,103.9,40.5333,72.4667,94.5667,42.8667,67.9667,78.2333,42.2333,40.2667,110.8667,139.7333,55.9333,75.6333,85.5,46.6667,57.0667,105.4,74.3667,78.8333,59.9667,43.4333,98.1667,73.1667,47.5667,41.7
20,16.0667,21.8333,79.3333,68.6667,11.0,30.1667,30.4667,43.9667,30.4667,32.9333,13.4,17.3333,31.1667,13.1667,18.3333,16.9,62.7333,35.6333,22.6667,26.3667,10.6,12.4667,12.5667,39.2333,9.8,14.3333,13.7667,23.8333,25.9667,10.8667,10.6667,32.9333,23.9333,19.9667,24.6333,23.5,21.5333,27.4333,22.9333,62.8333,39.2333,240.0333,183.9333,38.8333,66.2667,52.1,38.0,96.5333,79.3,78.5333,77.3,87.3333,35.5333,40.2,52.2333,66.5,33.1,89.0,122.4667,102.2667,36.6333,44.0667,99.5,97.6333,59.9,96.2,40.3,90.8333,63.6,56.7,43.0667,136.5667,65.8333,74.9,116.5667,47.9667,52.4,202.8333,40.2667,37.6667
21,62.2333,34.6667,40.2,46.9,73.6333,20.2667,105.7,23.0667,15.7667,46.4667,10.0667,30.0667,56.4,12.2667,27.0333,17.5667,37.5667,63.2333,22.4667,36.3333,39.2667,80.5,26.6,54.3333,7.4667,45.3,9.0667,15.9333,46.9667,11.0667,20.3667,36.6333,31.4333,9.1,26.9333,62.1667,69.8,24.4667,98.6,37.3333,47.3667,114.0,143.3333,195.0667,70.7,48.7,46.8667,41.8333,92.0333,51.0,52.9667,105.1,32.0333,44.5333,58.0333,45.5,71.9333,48.6,41.9333,24.2333,67.9667,45.4667,56.4,95.8333,91.5667,46.0667,138.2333,37.0,136.1667,45.0667,73.8333,55.7333,84.0,170.3333,61.2667,47.2667,49.0667,48.1,74.7333,64.6667
22,51.0667,73.9,17.4667,41.9667,23.0333,39.8667,49.3,140.5667,16.4667,18.4333,10.4,35.5667,65.8,15.1667,31.6333,16.7,40.6667,47.4667,65.7667,12.6,8.6667,28.1333,39.1333,87.7333,8.7667,14.1333,11.0667,14.4333,9.2333,36.3333,12.5,10.3667,44.2,139.6667,78.5,17.8333,21.1667,37.2667,46.5667,44.8333,44.7,83.1333,89.5,105.4333,38.9667,133.6,61.8,84.2333,48.6333,42.1667,43.3,73.4,176.6667,193.5667,72.5667,42.1333,122.2333,66.7667,58.5667,39.4333,48.1667,42.9667,48.8,42.3,36.1333,49.4,73.4667,73.2667,77.4667,38.5,37.3,57.1333,78.6667,233.6333,240.0333,49.8667,72.5333,157.9333,39.8,36.3333
23,10.2667,51.5333,11.4667,50.2,105.4,47.1667,11.7667,25.8667,24.1333,10.9667,11.0,15.2667,18.9667,142.9667,18.7333,29.2333,9.7667,64.5,71.3,10.5333,7.5,39.2333,64.1333,36.5,10.3333,12.5667,11.7,11.4333,26.0333,18.9333,15.6,25.4,18.9667,214.2,105.1333,28.5,44.5667,66.5,46.7667,130.1667,97.3333,136.7667,52.0667,44.6667,122.4,124.5667,70.3667,48.0333,94.2,58.5,113.2,2.0667,37.0667,54.7,142.0667,67.2,36.2333,52.4,44.0667,33.7333,80.5667,64.6667,173.7667,43.2,47.2,161.6,127.4667,69.0667,74.0667,200.7333,190.3667,235.1667,195.1,236.7667,136.3333,51.6333,124.9667,48.4333,217.0333,79.0333
24,37.4667,79.9667,58.2667,177.9667,22.8,17.5667,12.5,8.3333,13.0667,9.5333,18.4333,81.9333,18.4333,118.4333,34.6,49.9333,37.6333,140.1667,92.3667,49.3667,14.0667,13.7,6.0,7.6667,8.4333,47.8,11.0333,8.7667,49.7,14.4333,10.2667,69.2,39.2,117.5667,113.7,18.5667,57.8333,45.3333,37.9,26.8667,47.1333,68.7333,69.1333,43.7667,76.1,63.0667,37.3,47.0667,48.8,45.8,112.8333,43.8,46.4667,77.9333,112.0,70.8667,29.0333,36.3,56.2333,28.7333,50.7667,67.9,174.8333,56.0667,141.7,54.3667,126.2667,61.6333,170.5,30.4333,44.2333,51.1,96.3,46.4333,69.1667,227.5667,57.2667,35.3,49.8,64.0
25,23.5,44.6,13.2333,71.0,38.2667,35.0667,15.4,124.1333,38.8667,15.9,10.7667,43.7667,77.5667,20.5,39.3667,15.3,20.3,29.4667,71.5667,9.7,41.2333,78.3,64.5667,16.2333,8.4333,17.7333,24.5333,8.7667,9.1667,11.7,33.1,30.4,38.4667,41.6667,24.6667,66.4333,33.8333,41.3333,38.7,24.8,41.7667,60.8,63.9667,70.1667,48.4667,60.7333,50.4333,49.7,101.3667,69.0667,238.1667,48.5667,40.0333,39.1667,60.7667,58.6,39.2333,53.3,50.5667,38.9667,103.1333,52.5,55.4,44.7333,38.1333,40.2667,37.2333,52.5667,94.2667,44.2,170.6,94.9667,38.0667,52.5,75.7,34.0,54.4667,100.3333,48.7,50.3333
26,9.0333,70.9333,13.9333,66.7667,36.6,33.0333,37.8333,24.8333,43.2,14.3667,19.3667,35.9667,27.4667,18.2333,19.5667,26.2,56.9333,11.4667,68.4667,21.8333,73.1667,16.4333,24.8,63.4667,10.2,12.3333,23.3333,16.2,21.2667,9.1,23.3,27.0333,23.6667,87.6333,40.7667,21.3333,55.8,35.6667,61.6,45.4333,86.1,146.6,46.1,44.3,42.5333,119.8667,55.4,52.3667,74.8333,34.1333,47.7333,58.3333,79.0333,41.8667,50.7,85.5667,61.3667,47.5333,43.9,71.4333,36.5667,79.9,56.0,91.4,91.8667,158.9,51.0,121.0333,48.1333,51.4333,92.2333,116.3667,51.9,48.5667,159.7333,44.2667,118.2,117.2667,77.7,50.2333
27,10.2667,26.7,39.2333,23.1333,30.1333,41.3,28.8667,21.1,28.7333,45.3,16.0667,78.5667,27.6333,82.3,21.0,27.9333,66.2667,32.6333,14.3,12.2,38.8333,28.3667,18.1333,19.6333,28.5333,33.1333,21.1,9.9667,18.6333,14.3,23.4667,13.7,31.4333,34.7667,74.5333,8.6,21.6667,11.8,21.8,23.6667,48.0333,56.0333,116.2667,60.5667,45.2333,127.9667,53.9667,78.0333,27.7,61.2,31.4667,103.4667,73.2333,55.7667,55.0,72.3667,40.7333,72.6667,47.1,133.5667,132.8,52.4667,55.5333,145.3667,102.6,111.8667,55.7333,62.1667,79.5333,153.1333,46.3,96.7667,86.0333,74.4333,92.8333,52.1,80.6667,53.7,40.3667,62.8
28,55.0333,78.6333,14.5667,47.0,91.5,79.7333,11.8,9.2667,38.5,13.5,20.5333,45.7,112.8667,154.3667,11.7,32.9333,35.8667,133.4333,70.0667,66.3,8.6333,89.8333,11.8,77.0667,32.7333,33.0333,9.0333,14.5,30.2667,83.3333,32.2333,30.3,58.9,43.4667,44.7,8.7333,190.7,34.3,43.3333,20.9,52.1,56.8333,101.5667,57.3667,42.9667,58.0667,34.1333,45.2667,41.6667,51.7,79.8,32.5,82.4,62.2667,64.7333,65.3667,39.2667,49.2333,62.3667,30.6667,166.4667,61.1333,73.8333,167.1333,90.0,145.3667,123.7667,53.0,118.9667,47.6,76.7333,86.5333,46.3333,73.4333,42.9667,42.6667,122.6333,37.8667,240.0333,62.5667
29,38.6667,14.3333,11.3,67.8,10.0667,63.9667,31.9,16.4667,62.6333,10.4333,10.6,65.1333,39.9667,144.1667,26.6667,57.4667,62.9,37.5,92.2667,41.5,50.1667,61.0333,24.4333,20.7333,70.1,12.3,41.7,11.7,16.2333,13.8,8.8667,25.6333,23.5,188.3,50.3333,15.5,40.9667,18.3333,106.9333,101.9,43.3,87.4667,129.2333,51.4,42.2333,117.6,49.3667,47.7,57.6333,67.7333,64.9,32.8333,25.5333,62.6333,92.5,117.2333,38.6333,65.5333,48.9,90.8667,46.0667,44.5333,43.5,83.4,146.9,44.4,174.5,220.2667,49.2,46.0,36.6667,185.4,79.0667,56.2333,107.1333,55.4333,114.7,157.8,54.2333,54.6667
30,40.7667,25.0333,27.3,66.5333,30.3333,35.7333,14.2333,13.3667,21.8333,15.5,7.7,27.2333,81.4,12.4667,17.9333,81.0333,20.3667,30.2667,42.5333,24.1667,9.0333,7.1333,17.4,35.6667,16.4333,27.7667,114.0667,12.4667,9.4667,19.8667,12.6333,11.7,9.0333,13.0333,31.7,8.1333,50.0667,38.7667,88.1667,20.7667,42.8,44.9667,67.0,82.6667,39.3333,54.9333,56.5667,194.1333,56.3,51.2,33.0333,111.0667,43.1,67.7667,57.7333,92.4333,31.2667,69.9667,75.9333,36.3667,111.8667,125.4667,70.2333,87.2333,44.9333,126.8667,144.3667,95.6333,45.8,63.9333,55.4,58.4667,50.6333,71.1,61.8,49.2667,126.4,127.1667,134.5667,222.6333
31,30.3333,35.4333,13.1667,59.7667,38.4333,20.9,30.9667,8.5,30.3,31.5,8.9,22.3667,52.8333,12.8,23.7333,15.1333,34.3667,23.6667,68.5333,21.2667,20.8667,45.2333,25.6,36.4333,44.2333,34.6667,8.9667,14.2333,21.7667,11.5,43.0,12.2333,53.9,8.2667,21.3,10.5667,7.1,15.0,23.5,144.9333,93.4,111.1,54.6667,74.0667,74.8,133.0667,54.8,50.4333,70.9333,61.2,42.5333,32.2667,77.6667,54.0667,56.0,60.7333,31.9333,54.5333,63.6,76.3667,67.3667,46.0333,43.1,52.0667,75.1667,85.9667,52.4,69.3,69.6333,149.6,110.9667,134.2333,64.5,40.2,60.1667,187.5,46.4,172.2,119.9333,51.2333
32,25.3,45.8333,60.0,22.9667,30.2333,25.5667,25.6,19.2333,14.4333,15.9,36.5667,11.3667,19.9667,28.1667,29.4333,13.2333,18.4333,36.8667,14.6667,13.2667,8.8667,12.1,83.8,34.0333,10.3333,23.9,34.3667,38.2,26.7333,11.6333,46.8667,75.6,31.7667,55.8333,23.9667,178.5667,20.8,33.6333,37.5,28.8333,37.8667,67.2667,44.6,36.3,69.5,57.9667,101.0667,55.3667,58.4,41.7667,33.2667,35.1,79.2667,71.8667,44.9,84.5667,65.6333,42.3667,64.4,82.4,57.9667,144.0667,104.5667,41.4,83.9,149.9,44.2,46.4,140.7667,43.1667,46.0667,74.1,187.7333,128.7333,84.9333,49.6333,47.1667,54.1667,149.1,115.3
33,23.6333,25.4333,30.1667,126.6667,35.5,20.7,14.1667,24.4,14.3667,19.2,15.5333,10.0667,81.1667,23.9,30.2333,27.9333,26.0333,81.6,57.5,27.1667,11.5667,18.1,25.0333,34.2667,33.0,15.1333,14.4,13.3,7.9667,10.9333,8.9333,107.7333,19.4333,31.4667,46.9333,23.9333,21.0667,29.0,47.5333,11.2333,32.1333,41.3,51.1667,43.3,40.9333,58.6333,56.0,40.6667,48.7333,44.0,44.9667,78.3667,14.8667,62.2667,18.4333,37.6,30.4,56.5333,30.2667,31.9,36.9333,52.3667,122.8333,40.7667,36.6667,90.5667,60.0333,96.0,51.9,73.4333,65.8,81.3,69.3667,149.1333,44.0333,60.1333,46.1,41.6,40.2333,61.8333
34,12.3333,14.4,14.9,14.1333,11.4333,47.2,11.8333,19.7,23.5333,62.6667,12.1667,9.4,24.4,29.4667,45.1,57.1,36.1,34.8667,168.9,22.8,48.8667,42.6333,17.4,33.4,77.3667,17.1333,44.4667,14.5667,11.1333,18.8667,49.3,12.7333,24.2333,22.0,79.7333,10.8,86.8,23.9,80.0667,32.0333,52.8333,57.3333,30.5333,92.0333,46.0667,38.4333,44.7333,44.1667,31.7,47.3333,56.3667,77.8333,63.4,41.0333,88.2,37.1,38.0,66.3333,55.9333,44.9667,74.3,44.6,183.2333,149.5667,1.7667,178.7,53.5333,40.9333,39.2667,60.5667,65.4,65.9667,43.1,44.6667,65.1667,50.1,125.8333,48.9,43.8333,54.1333
35,11.7,68.2,48.5667,51.9667,52.0333,46.7,13.9,20.9667,27.9333,15.7667,17.7667,32.5333,62.7,136.6,53.2,24.7,27.2,30.5,66.9667,21.3333,76.5,12.1667,22.6,38.4333,43.1333,17.5667,8.2333,14.4,80.3667,166.9667,9.2667,10.2,19.1667,58.2667,7.7,8.3,37.4333,25.2667,21.7333,34.1667,42.1,56.0333,93.8333,17.5,49.5,57.0,47.7333,25.9,49.3667,30.1667,41.4333,37.7,86.1,65.8,45.0333,33.5667,38.2,60.1667,35.9333,30.9,73.9,83.8667,138.6667,196.2667,39.8667,77.7667,123.0,66.9,109.4333,65.9,38.6333,55.8333,65.3667,2.1667,47.5667,43.6,60.1,85.3,40.1,61.6333
36,11.6,125.2,81.8,24.3667,74.9667,26.3333,60.4,32.6333,22.5333,18.5333,9.8667,45.9,56.7,52.9,31.3667,15.1,10.2667,57.8333,28.3333,18.7667,11.2667,12.2333,41.1,35.4333,74.4333,53.8,50.7,21.7333,12.6333,36.9333,11.0667,8.8,18.7,58.1667,7.7,15.9333,10.2667,29.3,21.5333,13.8333,57.2333,54.2,59.5,63.1,53.3333,75.8,44.5333,25.8333,38.3667,45.4667,57.7,46.9667,65.5667,37.5,89.7667,26.1333,65.7667,40.5667,55.3667,68.4667,89.5333,110.8667,89.1,43.0,111.6333,75.2,122.7,37.3667,37.0667,60.8,179.6,57.2,51.0667,47.8,99.7667,102.5333,52.2,46.0333,39.0,240.0333
